Order ID,Order Date,Customer ID,Product ID,Quantity
CQF-95236-305,2024-08-08,07139-43072-LU,PF-100-W-20,5
CQF-95236-305,2024-08-08,07139-43072-LU,CL-050-M-20,5
IKQ-39906-937,2024-06-30,49667-12411-CC,TR-100-M-20,1
IKQ-39906-937,2024-06-30,49667-12411-CC,MA-075-J-20,2
IKQ-39906-937,2024-06-30,49667-12411-CC,TR-025-M-16,1
IKQ-39906-937,2024-06-30,49667-12411-CC,TR-000-W-24,4
IKQ-39906-937,2024-06-30,49667-12411-CC,PF-100-C-16,1
UYC-73889-542,2024-03-15,40653-64327-XW,CL-025-M-24,1
UYC-73889-542,2024-03-15,40653-64327-XW,CL-025-W-16,2
YPX-46150-611,2023-11-07,67549-50312-YY,BS-050-C-20,2
YPX-46150-611,2023-11-07,67549-50312-YY,ST-050-J-16,1
YPX-46150-611,2023-11-07,67549-50312-YY,TR-025-M-20,1
YPX-46150-611,2023-11-07,67549-50312-YY,CL-075-W-16,2
YPX-46150-611,2023-11-07,67549-50312-YY,CL-000-C-20,1
TZW-53143-268,2024-04-05,80598-89862-ED,ST-075-W-24,5
TZW-53143-268,2024-04-05,80598-89862-ED,PF-025-C-20,3
KED-60966-352,2024-09-26,16570-04049-SX,MN-100-P-20,3
KED-60966-352,2024-09-26,16570-04049-SX,TR-000-M-24,5
KED-60966-352,2024-09-26,16570-04049-SX,TR-100-J-20,4
HUH-08340-682,2024-02-27,70800-12577-ZJ,TR-025-W-24,3
HUH-08340-682,2024-02-27,70800-12577-ZJ,TR-000-C-20,2
HUH-08340-682,2024-02-27,70800-12577-ZJ,CL-050-J-24,5
HUH-08340-682,2024-02-27,70800-12577-ZJ,CL-050-M-16,5
HUH-08340-682,2024-02-27,70800-12577-ZJ,PF-050-P-24,1
AJD-21688-440,2024-01-27,59672-51355-MY,BS-050-M-16,1
TWT-13033-648,2023-12-18,03383-72566-ZB,ST-100-P-16,2
TWT-13033-648,2023-12-18,03383-72566-ZB,CL-075-W-16,1
TWT-13033-648,2023-12-18,03383-72566-ZB,CL-075-M-20,5
TWT-13033-648,2023-12-18,03383-72566-ZB,TR-100-J-20,3
TWT-13033-648,2023-12-18,03383-72566-ZB,MA-000-W-24,2
KUB-50021-007,2024-05-02,65646-22987-HZ,PF-050-W-16,5
KUB-50021-007,2024-05-02,65646-22987-HZ,MA-075-J-24,3
KUB-50021-007,2024-05-02,65646-22987-HZ,MA-075-J-16,5
KUB-50021-007,2024-05-02,65646-22987-HZ,PF-050-J-24,4
KUB-50021-007,2024-05-02,65646-22987-HZ,PF-000-W-16,2
LJG-65738-318,2024-05-10,25934-07925-KD,MN-000-J-24,5
LJG-65738-318,2024-05-10,25934-07925-KD,PF-000-C-16,2
UUH-94893-274,2023-11-24,43256-19933-AI,PF-000-M-16,5
UUH-94893-274,2023-11-24,43256-19933-AI,MN-100-C-16,3
UUH-94893-274,2023-11-24,43256-19933-AI,MA-050-W-20,4
TJO-87694-094,2024-03-25,07197-95024-KH,TR-050-C-24,1
IYS-53263-769,2024-06-25,26065-98235-GT,ST-100-M-16,2
IYS-53263-769,2024-06-25,26065-98235-GT,BS-100-W-16,5
MID-27018-536,2024-10-15,83524-18306-XT,TR-050-C-16,1
MID-27018-536,2024-10-15,83524-18306-XT,CL-025-W-16,2
MID-27018-536,2024-10-15,83524-18306-XT,TR-025-C-24,4
KTA-40540-842,2024-04-03,20452-24428-SB,MN-075-J-16,4
SNH-24823-385,2024-04-05,71741-42256-CA,CL-100-C-16,4
SNH-24823-385,2024-04-05,71741-42256-CA,BS-100-M-24,5
SNH-24823-385,2024-04-05,71741-42256-CA,TR-050-P-24,1
SNH-24823-385,2024-04-05,71741-42256-CA,BS-025-J-20,3
SAX-47910-783,2024-04-17,16637-63637-ZL,TR-100-J-24,3
SAX-47910-783,2024-04-17,16637-63637-ZL,BS-100-W-16,4
TXY-64596-977,2024-01-19,49069-00900-OY,CL-075-C-20,2
MWP-46316-671,2024-03-21,64354-72667-AU,ST-025-M-20,5
MWP-46316-671,2024-03-21,64354-72667-AU,ST-100-J-24,1
UWN-36077-960,2024-06-20,05023-61364-ON,CL-075-C-16,2
UWN-36077-960,2024-06-20,05023-61364-ON,PF-025-W-20,2
UWN-36077-960,2024-06-20,05023-61364-ON,BS-000-C-20,4
NJZ-71898-439,2024-03-21,83779-62618-BI,CL-000-P-16,5
VUU-44682-136,2024-05-28,32054-98433-LZ,PF-075-J-20,1
VUU-44682-136,2024-05-28,32054-98433-LZ,MA-100-C-16,1
VUU-44682-136,2024-05-28,32054-98433-LZ,ST-075-M-20,3
XDV-09340-618,2024-08-28,64938-08627-VK,MA-100-C-16,2
XDV-09340-618,2024-08-28,64938-08627-VK,MN-075-P-16,1
XDV-09340-618,2024-08-28,64938-08627-VK,PF-075-P-20,1
XDV-09340-618,2024-08-28,64938-08627-VK,MA-050-C-20,3
XDV-09340-618,2024-08-28,64938-08627-VK,MN-050-P-16,4
EDB-08344-843,2024-10-27,53240-35921-JS,TR-075-C-20,5
EDB-08344-843,2024-10-27,53240-35921-JS,MN-025-P-24,4
EDB-08344-843,2024-10-27,53240-35921-JS,ST-100-W-24,2
EDB-08344-843,2024-10-27,53240-35921-JS,PF-050-W-24,1
FJR-57202-928,2024-09-16,88306-07759-BF,ST-100-W-24,4
FJR-57202-928,2024-09-16,88306-07759-BF,MN-100-M-24,5
QDS-86185-759,2024-03-12,92122-82660-XS,MA-050-P-16,4
UDP-34669-306,2023-11-05,56132-10266-IU,TR-100-M-20,2
UDP-34669-306,2023-11-05,56132-10266-IU,ST-000-J-24,3
OQJ-58159-485,2024-06-08,89287-86909-OC,TR-025-C-16,1
OQJ-58159-485,2024-06-08,89287-86909-OC,CL-075-C-20,1
OQJ-58159-485,2024-06-08,89287-86909-OC,TR-075-C-20,2
ADI-63234-553,2024-04-19,94031-27227-QS,TR-075-C-16,1
ADI-63234-553,2024-04-19,94031-27227-QS,ST-050-C-20,3
ADI-63234-553,2024-04-19,94031-27227-QS,TR-025-P-24,2
ADI-63234-553,2024-04-19,94031-27227-QS,MN-075-M-16,5
ADI-63234-553,2024-04-19,94031-27227-QS,PF-100-P-20,5
UHZ-69343-985,2024-01-23,49874-66155-ZT,PF-000-C-20,5
UHZ-69343-985,2024-01-23,49874-66155-ZT,MN-050-J-16,1
NIS-18288-339,2023-11-12,51456-15926-GS,ST-050-M-24,2
NIS-18288-339,2023-11-12,51456-15926-GS,CL-075-C-16,2
NIS-18288-339,2023-11-12,51456-15926-GS,BS-100-J-20,3
NIS-18288-339,2023-11-12,51456-15926-GS,PF-050-M-24,3
NIS-18288-339,2023-11-12,51456-15926-GS,BS-025-C-16,5
EDA-87236-618,2024-02-23,14892-67173-IW,CL-000-J-20,1
EDA-87236-618,2024-02-23,14892-67173-IW,ST-000-W-24,1
EDA-87236-618,2024-02-23,14892-67173-IW,PF-100-C-16,2
EDA-87236-618,2024-02-23,14892-67173-IW,MN-025-P-16,4
EDA-87236-618,2024-02-23,14892-67173-IW,ST-025-M-20,3
XXQ-24612-097,2024-08-15,00898-76113-PT,MA-025-M-20,4
KBJ-87984-774,2024-10-14,45694-63357-ZO,CL-025-J-20,1
KBJ-87984-774,2024-10-14,45694-63357-ZO,ST-025-W-24,2
KBJ-87984-774,2024-10-14,45694-63357-ZO,CL-100-P-24,5
KBJ-87984-774,2024-10-14,45694-63357-ZO,BS-075-C-24,5
WFO-56122-454,2023-12-06,15079-25944-FA,MN-100-P-20,3
GJC-48654-638,2024-09-13,86589-06972-CM,MA-050-C-20,3
GJC-48654-638,2024-09-13,86589-06972-CM,MN-100-C-24,1
GJC-48654-638,2024-09-13,86589-06972-CM,CL-100-M-20,1
TAW-17431-498,2023-11-15,08750-39467-TG,CL-100-C-24,3
TAW-17431-498,2023-11-15,08750-39467-TG,TR-100-C-24,5
TAW-17431-498,2023-11-15,08750-39467-TG,TR-025-W-24,5
TAW-17431-498,2023-11-15,08750-39467-TG,MN-050-P-16,4
TAW-17431-498,2023-11-15,08750-39467-TG,CL-050-W-20,5
CDG-31424-683,2024-07-15,35516-73064-GL,MA-100-J-24,3
CDG-31424-683,2024-07-15,35516-73064-GL,CL-050-W-24,5
CDG-31424-683,2024-07-15,35516-73064-GL,MA-050-J-24,4
CDG-31424-683,2024-07-15,35516-73064-GL,MA-050-M-16,5
CDG-31424-683,2024-07-15,35516-73064-GL,BS-050-M-24,4
FAN-67677-986,2023-11-07,81545-79235-XG,ST-000-C-24,2
FAN-67677-986,2023-11-07,81545-79235-XG,ST-100-J-20,2
FAN-67677-986,2023-11-07,81545-79235-XG,ST-025-M-24,1
FAN-67677-986,2023-11-07,81545-79235-XG,ST-075-W-20,4
FAN-67677-986,2023-11-07,81545-79235-XG,ST-000-C-20,2
DTX-40159-066,2024-03-30,07197-95024-KH,CL-100-C-20,1
DTX-40159-066,2024-03-30,07197-95024-KH,CL-000-C-16,4
DTX-40159-066,2024-03-30,07197-95024-KH,PF-100-M-16,3
DTX-40159-066,2024-03-30,07197-95024-KH,ST-100-M-24,4
SGY-79577-105,2024-09-10,29118-39028-VS,BS-000-P-20,2
SGY-79577-105,2024-09-10,29118-39028-VS,ST-050-P-20,4
SGY-79577-105,2024-09-10,29118-39028-VS,PF-050-M-24,1
SGY-79577-105,2024-09-10,29118-39028-VS,MN-050-C-20,5
WIV-02063-475,2024-03-20,66048-76475-LN,TR-050-M-16,4
DWA-56048-776,2024-09-30,96157-13002-BC,ST-025-P-16,3
TXY-76170-188,2024-07-15,71741-42256-CA,MN-075-W-24,4
TXY-76170-188,2024-07-15,71741-42256-CA,ST-025-W-20,3
TXY-76170-188,2024-07-15,71741-42256-CA,BS-100-P-20,2
TXY-76170-188,2024-07-15,71741-42256-CA,PF-025-C-24,5
IXF-03646-936,2024-06-05,26448-49268-VE,MA-000-W-20,4
IXF-03646-936,2024-06-05,26448-49268-VE,CL-075-M-24,4
LOU-45275-258,2023-12-26,14475-34421-BT,MA-100-W-20,4
LOU-45275-258,2023-12-26,14475-34421-BT,ST-050-P-16,1
LOU-45275-258,2023-12-26,14475-34421-BT,MN-025-P-20,4
LOU-45275-258,2023-12-26,14475-34421-BT,PF-000-W-16,2
GDO-51339-651,2024-03-01,89653-95422-UT,TR-000-M-24,2
GDO-51339-651,2024-03-01,89653-95422-UT,ST-025-P-24,2
GDO-51339-651,2024-03-01,89653-95422-UT,MN-025-C-16,3
GDO-51339-651,2024-03-01,89653-95422-UT,MN-075-J-16,2
GDO-51339-651,2024-03-01,89653-95422-UT,TR-075-W-24,3
JJG-58474-284,2024-03-27,51065-27369-AQ,MA-000-W-16,4
JJG-58474-284,2024-03-27,51065-27369-AQ,BS-075-W-16,1
JJG-58474-284,2024-03-27,51065-27369-AQ,TR-075-J-16,1
JJG-58474-284,2024-03-27,51065-27369-AQ,MA-100-J-16,3
MIM-07788-383,2024-05-31,59672-51355-MY,MA-000-P-16,3
MIM-07788-383,2024-05-31,59672-51355-MY,BS-075-M-24,1
MIM-07788-383,2024-05-31,59672-51355-MY,MN-025-C-16,4
MIM-07788-383,2024-05-31,59672-51355-MY,MA-000-J-16,2
BQA-05944-969,2024-10-26,04157-81973-VV,PF-100-C-20,3
BQA-05944-969,2024-10-26,04157-81973-VV,BS-075-P-24,3
BQA-05944-969,2024-10-26,04157-81973-VV,MA-100-W-20,3
BQA-05944-969,2024-10-26,04157-81973-VV,MN-000-P-20,4
BQA-05944-969,2024-10-26,04157-81973-VV,MN-050-P-20,5
BSV-76422-757,2024-02-09,81634-04665-GH,TR-075-M-20,3
BSV-76422-757,2024-02-09,81634-04665-GH,BS-075-W-20,3
BSV-76422-757,2024-02-09,81634-04665-GH,MA-025-P-20,5
BSV-76422-757,2024-02-09,81634-04665-GH,ST-025-P-16,3
BSV-76422-757,2024-02-09,81634-04665-GH,CL-050-W-24,4
BYX-33028-236,2024-04-29,41890-02316-IT,PF-025-M-20,4
BYX-33028-236,2024-04-29,41890-02316-IT,CL-100-M-16,3
BYX-33028-236,2024-04-29,41890-02316-IT,TR-100-P-20,4
BYX-33028-236,2024-04-29,41890-02316-IT,CL-000-P-16,1
FOD-33242-861,2024-10-03,93265-79027-IW,BS-025-M-24,2
FOD-33242-861,2024-10-03,93265-79027-IW,PF-050-C-20,4
FOD-33242-861,2024-10-03,93265-79027-IW,ST-050-W-16,3
JCC-16688-239,2024-03-03,38051-15542-ER,ST-025-J-24,5
JCC-16688-239,2024-03-03,38051-15542-ER,MA-000-W-24,5
JCC-16688-239,2024-03-03,38051-15542-ER,BS-050-J-16,1
TMB-87659-238,2024-06-14,92122-82660-XS,TR-100-C-16,4
TMB-87659-238,2024-06-14,92122-82660-XS,PF-100-P-24,2
NUA-35223-693,2024-08-03,03358-25534-MO,TR-050-M-16,3
NUA-35223-693,2024-08-03,03358-25534-MO,MN-075-P-16,3
NUA-35223-693,2024-08-03,03358-25534-MO,MA-025-C-24,2
NUA-35223-693,2024-08-03,03358-25534-MO,PF-000-W-20,3
NUA-35223-693,2024-08-03,03358-25534-MO,BS-050-M-20,4
BUA-47419-670,2024-06-15,57012-24423-KW,MN-025-J-20,1
BUA-47419-670,2024-06-15,57012-24423-KW,TR-025-W-16,4
BUA-47419-670,2024-06-15,57012-24423-KW,MA-025-J-24,4
OCW-41975-423,2024-07-30,08754-78095-NE,MN-050-P-16,5
OCW-41975-423,2024-07-30,08754-78095-NE,MN-075-M-16,2
OCW-41975-423,2024-07-30,08754-78095-NE,MN-075-M-24,4
OCW-41975-423,2024-07-30,08754-78095-NE,ST-100-W-16,2
IZD-12252-358,2024-01-08,08750-39467-TG,CL-000-J-20,4
IZD-12252-358,2024-01-08,08750-39467-TG,BS-100-J-24,2
DLV-02410-900,2024-10-12,36437-55444-LL,MN-100-P-16,3
PPS-10343-076,2024-01-01,23082-75945-RH,MA-050-W-16,2
PPS-10343-076,2024-01-01,23082-75945-RH,BS-025-P-16,2
PPS-10343-076,2024-01-01,23082-75945-RH,MN-000-W-24,5
PPS-10343-076,2024-01-01,23082-75945-RH,MN-050-P-24,4
QDX-42051-029,2024-05-29,45641-74172-WP,PF-050-W-20,2
SVE-96273-141,2024-02-14,13521-79608-XL,BS-025-J-24,5
SVE-96273-141,2024-02-14,13521-79608-XL,ST-075-M-16,3
SVE-96273-141,2024-02-14,13521-79608-XL,PF-000-J-16,1
UBQ-98322-834,2024-06-16,54304-80149-YG,CL-100-J-20,1
UBQ-98322-834,2024-06-16,54304-80149-YG,ST-050-P-24,2
UBQ-98322-834,2024-06-16,54304-80149-YG,PF-050-P-24,4
MOI-03508-842,2024-02-12,52402-26765-RJ,TR-025-P-20,4
MOI-03508-842,2024-02-12,52402-26765-RJ,MN-075-C-24,1
MOI-03508-842,2024-02-12,52402-26765-RJ,ST-000-W-24,5
MOI-03508-842,2024-02-12,52402-26765-RJ,TR-025-W-20,3
SYA-84773-755,2024-04-03,98382-50913-YF,PF-050-W-16,5
SYA-84773-755,2024-04-03,98382-50913-YF,BS-075-C-20,3
EOS-39194-310,2024-07-04,79119-27290-HC,BS-075-P-24,1
EUT-10569-713,2024-02-04,93650-22167-PZ,MA-050-C-20,2
EUT-10569-713,2024-02-04,93650-22167-PZ,PF-075-P-16,5
EUT-10569-713,2024-02-04,93650-22167-PZ,BS-075-M-24,3
EUT-10569-713,2024-02-04,93650-22167-PZ,TR-075-W-16,3
EUT-10569-713,2024-02-04,93650-22167-PZ,MN-050-M-16,5
FIE-94709-402,2024-07-20,53564-85636-PN,MA-025-J-24,2
FIE-94709-402,2024-07-20,53564-85636-PN,PF-000-M-20,2
FIE-94709-402,2024-07-20,53564-85636-PN,PF-075-C-20,4
FIE-94709-402,2024-07-20,53564-85636-PN,TR-075-C-24,1
PTO-14838-730,2024-03-03,93751-77508-ME,CL-050-J-20,2
PTO-14838-730,2024-03-03,93751-77508-ME,BS-050-J-24,3
YHX-12272-851,2023-12-16,89661-91451-XC,BS-050-J-20,2
YHX-12272-851,2023-12-16,89661-91451-XC,TR-050-J-24,5
WXS-87165-747,2024-06-08,43553-04287-JG,CL-100-W-24,1
WXS-87165-747,2024-06-08,43553-04287-JG,PF-075-C-20,3
WXS-87165-747,2024-06-08,43553-04287-JG,MN-025-M-16,4
WXS-87165-747,2024-06-08,43553-04287-JG,MN-000-P-24,3
PGW-25172-340,2023-12-28,65519-49420-XK,TR-075-C-24,1
CEO-74962-919,2024-04-03,25323-20907-EJ,MN-000-M-20,5
CEO-74962-919,2024-04-03,25323-20907-EJ,PF-050-M-24,1
CEO-74962-919,2024-04-03,25323-20907-EJ,MA-025-W-20,1
CEO-74962-919,2024-04-03,25323-20907-EJ,ST-075-J-24,2
PHC-23260-833,2024-03-22,85218-55153-MS,CL-075-P-20,2
PHC-23260-833,2024-03-22,85218-55153-MS,MA-075-W-16,1
PHC-23260-833,2024-03-22,85218-55153-MS,ST-100-J-24,2
PHC-23260-833,2024-03-22,85218-55153-MS,MA-025-C-20,2
JOK-91359-185,2023-11-25,24849-08482-EM,MN-000-M-24,3
JOK-91359-185,2023-11-25,24849-08482-EM,PF-050-W-24,5
JOK-91359-185,2023-11-25,24849-08482-EM,BS-075-P-16,5
FWG-76725-051,2024-07-14,88949-63398-QA,MA-050-P-20,2
FWG-76725-051,2024-07-14,88949-63398-QA,PF-050-J-20,3
VWJ-76506-058,2024-07-03,96024-70768-TB,CL-075-M-24,5
VWJ-76506-058,2024-07-03,96024-70768-TB,CL-000-J-20,1
RNR-06029-662,2024-08-07,78684-63949-FY,BS-100-J-24,2
XRN-68944-780,2024-05-14,62670-47546-NB,MA-050-C-20,3
GLF-29432-135,2024-05-18,62670-47546-NB,PF-050-C-24,2
GLF-29432-135,2024-05-18,62670-47546-NB,CL-000-M-16,2
GLF-29432-135,2024-05-18,62670-47546-NB,ST-075-M-16,3
GLF-29432-135,2024-05-18,62670-47546-NB,TR-025-M-16,3
GLF-29432-135,2024-05-18,62670-47546-NB,MN-000-J-24,1
QHL-36416-940,2023-12-29,49871-90927-OL,CL-025-P-20,1
QHL-36416-940,2023-12-29,49871-90927-OL,BS-075-W-24,4
WKP-26783-095,2024-01-12,53145-45008-MR,MA-025-M-20,3
WKP-26783-095,2024-01-12,53145-45008-MR,CL-000-J-24,3
WKP-26783-095,2024-01-12,53145-45008-MR,TR-100-P-16,4
WKP-26783-095,2024-01-12,53145-45008-MR,MN-000-M-16,2
JPP-61203-298,2024-01-20,36934-65480-CS,CL-025-M-20,1
JPP-61203-298,2024-01-20,36934-65480-CS,MA-100-P-24,4
JPP-61203-298,2024-01-20,36934-65480-CS,CL-100-J-20,3
XYT-33481-070,2024-05-07,44651-23023-PJ,ST-000-C-16,2
XYT-33481-070,2024-05-07,44651-23023-PJ,TR-025-W-16,5
XYT-33481-070,2024-05-07,44651-23023-PJ,MN-025-C-24,5
HIK-79542-659,2024-08-22,45627-27268-OW,ST-050-P-16,2
KMW-01795-801,2024-03-07,55899-75430-WI,CL-100-J-20,5
KMW-01795-801,2024-03-07,55899-75430-WI,MN-025-P-24,4
KMW-01795-801,2024-03-07,55899-75430-WI,MN-025-M-24,2
KMW-01795-801,2024-03-07,55899-75430-WI,MN-075-C-20,4
KMW-01795-801,2024-03-07,55899-75430-WI,CL-025-W-24,2
XBK-97281-324,2024-09-14,03965-49487-ZH,MA-025-P-24,3
XBK-97281-324,2024-09-14,03965-49487-ZH,MA-100-M-16,1
XBK-97281-324,2024-09-14,03965-49487-ZH,PF-100-J-24,2
XBK-97281-324,2024-09-14,03965-49487-ZH,TR-050-P-24,5
XBK-97281-324,2024-09-14,03965-49487-ZH,BS-000-C-20,5
LVE-03153-705,2024-07-23,58038-68709-AQ,MN-025-J-24,4
LVE-03153-705,2024-07-23,58038-68709-AQ,TR-075-J-20,4
LVE-03153-705,2024-07-23,58038-68709-AQ,TR-050-J-24,1
LVE-03153-705,2024-07-23,58038-68709-AQ,TR-025-M-16,5
XIC-35928-158,2024-07-16,14537-11315-LR,CL-050-J-16,3
XIC-35928-158,2024-07-16,14537-11315-LR,BS-000-C-20,1
XIC-35928-158,2024-07-16,14537-11315-LR,BS-000-M-24,5
XIC-35928-158,2024-07-16,14537-11315-LR,BS-050-C-20,2
XIC-35928-158,2024-07-16,14537-11315-LR,CL-025-C-20,3
KJW-17554-754,2024-02-28,93265-79027-IW,TR-050-M-24,1
KJW-17554-754,2024-02-28,93265-79027-IW,MA-075-J-16,5
KJW-17554-754,2024-02-28,93265-79027-IW,TR-025-P-24,1
NIT-45798-451,2023-12-11,49437-80054-YZ,BS-075-P-24,4
NIT-45798-451,2023-12-11,49437-80054-YZ,CL-000-M-16,5
DOQ-30438-225,2024-10-14,37811-99648-FI,MA-075-P-20,4
DOQ-30438-225,2024-10-14,37811-99648-FI,ST-100-P-24,1
DOQ-30438-225,2024-10-14,37811-99648-FI,ST-025-M-24,4
DOQ-30438-225,2024-10-14,37811-99648-FI,PF-075-M-24,1
DYY-13183-223,2024-09-04,52707-64530-XP,ST-100-C-24,2
DYY-13183-223,2024-09-04,52707-64530-XP,PF-000-W-24,3
LMI-68146-588,2024-03-26,32738-49912-XI,BS-025-P-20,1
LMI-68146-588,2024-03-26,32738-49912-XI,PF-025-P-16,3
YUA-27805-303,2024-09-08,04374-83616-CC,ST-025-P-20,1
YUA-27805-303,2024-09-08,04374-83616-CC,TR-050-W-16,3
LAF-24717-560,2024-09-21,49069-00900-OY,BS-075-C-20,2
LAF-24717-560,2024-09-21,49069-00900-OY,CL-075-W-20,1
LAF-24717-560,2024-09-21,49069-00900-OY,TR-025-W-20,3
LAF-24717-560,2024-09-21,49069-00900-OY,ST-025-C-16,2
LAF-24717-560,2024-09-21,49069-00900-OY,MA-050-P-24,2
CRQ-73975-182,2024-03-02,29188-96644-SA,TR-075-P-16,2
CRQ-73975-182,2024-03-02,29188-96644-SA,MN-075-W-24,1
CRQ-73975-182,2024-03-02,29188-96644-SA,TR-100-W-20,1
CRQ-73975-182,2024-03-02,29188-96644-SA,ST-000-M-24,1
CRQ-73975-182,2024-03-02,29188-96644-SA,PF-025-C-24,5
VSF-99689-313,2024-04-29,95799-92568-TG,BS-025-W-20,4
VSF-99689-313,2024-04-29,95799-92568-TG,ST-075-W-24,1
VSF-99689-313,2024-04-29,95799-92568-TG,MN-025-M-16,2
VSF-99689-313,2024-04-29,95799-92568-TG,MN-050-M-24,2
OHZ-13034-923,2024-02-27,71841-95092-YT,PF-100-W-24,5
OHZ-13034-923,2024-02-27,71841-95092-YT,TR-100-J-20,1
IDN-60537-993,2024-07-08,34938-18684-QG,MA-050-M-20,1
IDN-60537-993,2024-07-08,34938-18684-QG,CL-050-C-20,1
LTL-74567-109,2024-09-25,64247-26346-OG,BS-050-M-24,1
LTL-74567-109,2024-09-25,64247-26346-OG,ST-050-M-16,2
UVD-37458-413,2024-10-22,18639-61296-ES,TR-025-M-16,2
FNN-56372-482,2024-07-26,35086-87889-KY,MN-100-C-20,4
FNN-56372-482,2024-07-26,35086-87889-KY,MA-050-W-24,4
FNN-56372-482,2024-07-26,35086-87889-KY,MA-100-W-24,2
FNN-56372-482,2024-07-26,35086-87889-KY,BS-025-C-16,4
ZSZ-36732-939,2024-02-17,02412-88549-OV,BS-075-J-20,1
ZSZ-36732-939,2024-02-17,02412-88549-OV,MA-100-W-24,4
ZSZ-36732-939,2024-02-17,02412-88549-OV,BS-025-J-20,5
ZSZ-36732-939,2024-02-17,02412-88549-OV,PF-000-M-20,5
ZSZ-36732-939,2024-02-17,02412-88549-OV,TR-100-W-16,1
PVY-70530-374,2024-09-14,41133-01506-ST,ST-075-C-16,5
PVY-70530-374,2024-09-14,41133-01506-ST,MN-075-W-20,2
PVY-70530-374,2024-09-14,41133-01506-ST,BS-050-C-24,2
PVY-70530-374,2024-09-14,41133-01506-ST,BS-000-J-20,5
PVY-70530-374,2024-09-14,41133-01506-ST,PF-000-W-20,3
DBE-35655-367,2024-10-25,31773-28488-KL,PF-000-C-24,5
DBE-35655-367,2024-10-25,31773-28488-KL,MN-075-P-24,2
DBE-35655-367,2024-10-25,31773-28488-KL,MA-050-J-24,5
DBE-35655-367,2024-10-25,31773-28488-KL,MN-100-P-20,3
DBE-35655-367,2024-10-25,31773-28488-KL,BS-075-J-24,4
KAT-47035-959,2024-03-03,10190-66803-XT,PF-075-M-16,5
KAT-47035-959,2024-03-03,10190-66803-XT,PF-050-W-20,3
KAT-47035-959,2024-03-03,10190-66803-XT,ST-025-J-20,5
RKA-29505-292,2024-10-09,25323-20907-EJ,MN-075-P-24,2
RKA-29505-292,2024-10-09,25323-20907-EJ,MA-075-W-16,2
RKA-29505-292,2024-10-09,25323-20907-EJ,TR-050-M-24,3
PWD-26411-534,2024-05-02,58757-80585-CH,TR-050-M-20,5
PWD-26411-534,2024-05-02,58757-80585-CH,CL-075-J-20,5
PWD-26411-534,2024-05-02,58757-80585-CH,MN-050-M-24,2
NWJ-09360-147,2024-10-15,18021-05431-RD,CL-050-P-24,3
XWH-74394-771,2024-10-26,26463-78861-GV,CL-075-J-24,2
XWH-74394-771,2024-10-26,26463-78861-GV,MA-100-C-24,4
SPL-40666-972,2024-08-20,85249-79558-IA,PF-000-J-16,1
SPL-40666-972,2024-08-20,85249-79558-IA,MN-000-J-20,4
SPL-40666-972,2024-08-20,85249-79558-IA,TR-100-M-16,5
SPL-40666-972,2024-08-20,85249-79558-IA,MN-050-W-24,3
SPL-40666-972,2024-08-20,85249-79558-IA,PF-000-C-20,3
PJQ-16551-755,2024-07-04,58000-19922-RY,ST-025-M-20,5
PJQ-16551-755,2024-07-04,58000-19922-RY,ST-050-M-24,3
GUK-57266-889,2023-12-24,91127-40926-IF,BS-050-W-20,3
GUK-57266-889,2023-12-24,91127-40926-IF,MA-075-P-24,1
GUK-57266-889,2023-12-24,91127-40926-IF,MA-025-P-24,1
QZX-36153-446,2023-10-30,75665-40105-EO,TR-100-P-20,2
QZX-36153-446,2023-10-30,75665-40105-EO,CL-100-C-24,5
QZX-36153-446,2023-10-30,75665-40105-EO,TR-100-C-24,4
MQA-92332-358,2024-06-02,60759-10470-YY,CL-025-M-16,3
MQA-92332-358,2024-06-02,60759-10470-YY,MN-000-C-20,5
WAP-14658-413,2024-07-12,08776-47599-IP,BS-000-C-20,1
WAP-14658-413,2024-07-12,08776-47599-IP,TR-025-M-20,3
WAP-14658-413,2024-07-12,08776-47599-IP,CL-000-P-20,2
WAP-14658-413,2024-07-12,08776-47599-IP,MN-075-M-24,1
KNT-30625-578,2024-10-04,15971-71209-VK,CL-050-C-24,5
ALO-05366-137,2024-05-04,35445-89007-OD,CL-050-W-24,3
ALO-05366-137,2024-05-04,35445-89007-OD,BS-050-C-24,4
ALO-05366-137,2024-05-04,35445-89007-OD,PF-025-C-20,5
ALO-05366-137,2024-05-04,35445-89007-OD,CL-000-C-16,3
ALO-05366-137,2024-05-04,35445-89007-OD,MA-025-P-24,4
KLE-66323-422,2024-07-09,00759-16659-SE,PF-050-J-16,1
KLE-66323-422,2024-07-09,00759-16659-SE,BS-025-P-24,1
PGN-27524-251,2024-06-21,37321-50817-SQ,PF-100-J-20,5
PGN-27524-251,2024-06-21,37321-50817-SQ,CL-075-M-24,2
PGN-27524-251,2024-06-21,37321-50817-SQ,CL-100-J-20,3
PGN-27524-251,2024-06-21,37321-50817-SQ,BS-000-C-20,3
PGN-27524-251,2024-06-21,37321-50817-SQ,ST-100-P-16,2
TPH-70101-332,2024-01-11,99564-82812-UF,TR-100-C-24,2
TPH-70101-332,2024-01-11,99564-82812-UF,BS-100-W-20,2
TPH-70101-332,2024-01-11,99564-82812-UF,BS-050-M-24,2
TPH-70101-332,2024-01-11,99564-82812-UF,ST-000-J-16,1
TWC-55613-572,2024-06-20,60196-78006-NG,PF-025-P-24,2
